FACILITY_ID,FACILITY_NAME,CHEM_NAME,CAS_NUM,CHEM_ID,CARCINOGEN,CLEAN_AIR,LIST_3350,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,GENERIC_CHEM_NAME,CAS_CHEM_NAME,INDUSTRY_CODE
60617SSSTH79THS,USS SOUTH WORKS,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,79TH ST & BRANDON AVE,CHICAGO,COOK,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),331
60638GLSSC6401W,SILVER CAPITAL CORP,COBALT,   7440-48-4,7440484,Y,Y,N,6401 W 65TH ST,BEDFORD PARK,COOK,IL,NA,COBALT,327
62948DGRPHOGDEN,DIAGRAPH MSP AN ITW CO,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,8233 OGDEN RD,HERRIN,WILLIAMSON,IL,NA,XYLENE (MIXED ISOMERS),339
60072MRTNT5005B,ROHM & HAAS CHEMICALS LLC,TOLUENE,    108-88-3,108883,N,Y,N,5005 BARNARD MILL RD,RINGWOOD,MCHENRY,IL,NA,TOLUENE,325
60610SCRMY1241N,OSCAR MAYER FOODS CORP CHICAGO PLANT,AMMONIA,   7664-41-7,7664417,N,N,N,1241 N SEDGWICK ST,CHICAGO,COOK,IL,NA,AMMONIA,311
61080CLBNCHWY25,ECOLAB INC,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,HWY 251 & ROCKTON RD,SOUTH BELOIT,WINNEBAGO,IL,NA,CHROMIUM,333
60047WRGRC300GE,BETZDEARBORN INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,300 GENESEE ST,LAKE ZURICH,LAKE,IL,NA,PHOSPHORIC ACID,325
60450RCHHLCOLLI,REICHHOLD LLC 2,METHANOL,     67-56-1,67561,N,Y,N,6350 E COLLINS RD,MORRIS,GRUNDY,IL,NA,METHANOL,325
60131JSTNM3400N,BWAY PACKAGING,NAPHTHALENE,     91-20-3,91203,N,Y,N,3400 N POWELL AVE,FRANKLIN PARK,COOK,IL,NA,NAPHTHALENE,332
61552CTRPLOLDGA,CATERPILLAR INC / MOSSVILLE COMPLEX,LEAD,   7439-92-1,7439921,Y,Y,Y,OLD GALENA RD & CEDAR HILL,MOSSVILLE,PEORIA,IL,NA,LEAD,333
61552CTRPLOLDGA,CATERPILLAR INC / MOSSVILLE COMPLEX,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,OLD GALENA RD & CEDAR HILL,MOSSVILLE,PEORIA,IL,NA,XYLENE (MIXED ISOMERS),333
60016LLNST195AL,ITW FASTEX,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,195 ALGONQUIN RD,DES PLAINES,COOK,IL,NA,1 1 1-TRICHLOROETHANE,339
61109SHRWN4472T,SHERWIN WILLIAMS CO,DI(2-ETHYLHEXYL) PHTHALATE,    117-81-7,117817,Y,Y,N,4472 TECHNOLOGY DR,ROCKFORD,WINNEBAGO,IL,NA,DI(2-ETHYLHEXYL) PHTHALATE,325
60016KZNBL521SA,AKZO NOBEL NON-STICK COATINGS,N-METHYL-2-PYRROLIDONE,    872-50-4,872504,N,N,N,521 SANTA ROSA DR,DES PLAINES,COOK,IL,NA,N-METHYL-2-PYRROLIDONE,325
60411BHRPR270ST,BEHR PROCESS CORP-CHICAGO,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,270 STATE ST,CHICAGO HEIGHTS,COOK,IL,NA,ETHYLENE GLYCOL,325
60007RLLXC800CH,ROLLEX CORP,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,800 CHASE AVE,ELK GROVE VILLAGE,COOK,IL,NA,CERTAIN GLYCOL ETHERS,332
60056SNPRC1660K,SUN PROCESS CONVERTING CO,TOLUENE,    108-88-3,108883,N,Y,N,1660 KENNETH DR,MOUNT PROSPECT,COOK,IL,NA,TOLUENE,325
60007PNRYC1801E,PENRAY COS INC,METHANOL,     67-56-1,67561,N,Y,N,1801 ESTES AVE,ELK GROVE VILLAGE,COOK,IL,NA,METHANOL,325
61554PKNNR1300S,PACIFIC ETHANOL PEKIN LLC,N-HEXANE,    110-54-3,110543,N,Y,N,1300 S 2ND ST,PEKIN,TAZEWELL,IL,NA,N-HEXANE,325
60090CMMRC1444S,DESTACO INDUSTRIAL MOTION CONTROL LLC,LEAD,   7439-92-1,7439921,Y,Y,Y,1444 S WOLF RD,WHEELING,COOK,IL,NA,LEAD,333
60609CDPRD6W41S,ACID PRODUCTS CO INC,NITRIC ACID,   7697-37-2,7697372,N,N,N,600 W 41ST ST,CHICAGO,COOK,IL,NA,NITRIC ACID,4246
6132WMRQSN7531W,MARQUIS INC,N-HEXANE,    110-54-3,110543,N,Y,N,7531 W POWER PLANT RD,HENNEPIN,PUTNAM,IL,NA,N-HEXANE,4247
6000WSKCHM95ANI,SKACH MANUFACTURING CO,COPPER,   7440-50-8,7440508,N,N,N,950 ANITA AVE,ANTIOCH,LAKE,IL,NA,COPPER,332
60018TWRSR5341N,TWR SERVICE CORP,TRICHLOROETHYLENE,     79-01-6,79016,Y,Y,Y,938-940 LUNT AVE,SCHAUMBURG,COOK,IL,NA,TRICHLOROETHYLENE,332
62243MWGMN501DO,HUBBELL-WIEGMANN,DIISOCYANATES,N120,N120,N,Y,N,501 W APPLE ST,FREEBURG,ST CLAIR,IL,NA,DIISOCYANATES,332
60436JLTGN1800C,JOLIET GENERATING STATION (#9 & #29),"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,1800 CHANNAHON RD,JOLIET,WILL,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",2211
6010WFCMRC31LNG,FIC AMERICA,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,301 LONGVIEW DR,BLOOMINGDALE,DUPAGE,IL,NA,CHROMIUM,336
62234MWPRN526VA,M.O.W PRINTING INC.,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,526 VANDALIA ST,COLLINSVILLE,MADISON,IL,NA,FORMALDEHYDE,323
60090KWCDR265EM,KIWI CODERS CORP,N-BUTYL ALCOHOL,     71-36-3,71363,N,N,N,265 E MESSNER DR,WHEELING,COOK,IL,NA,N-BUTYL ALCOHOL,339
60102MYRMT111IL,OZINGA READY-MIX ALGONQUIN PLANT,LEAD,   7439-92-1,7439921,Y,Y,Y,10101 IL RT 31,ALGONQUIN,MCHENRY,IL,NA,LEAD,327
60007CRCTS2350E,CIRCUIT SYSTEMS INC,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,2350 E LUNT AVE,ELK GROVE VILLAGE,COOK,IL,NA,CERTAIN GLYCOL ETHERS,334
62454MRTHNMARAT,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,LEAD COMPOUNDS,N420,N420,N,Y,Y,100 MARATHON AVE,ROBINSON,CRAWFORD,IL,NA,LEAD COMPOUNDS,324
60076LWTNN3550T,LAWTER INTL INC,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,3550 TOUHY AVE,CHICAGO,COOK,IL,NA,FORMALDEHYDE,325
60622MDWST1111N,MIDWEST INDUSTRIAL METALS CO,COPPER,   7440-50-8,7440508,N,N,N,1111 N CHERRY ST,CHICAGO,COOK,IL,NA,COPPER,331
61402GTSRBKNOXV,GATES CORP,ANTIMONY COMPOUNDS,N010,N010,N,Y,N,630 US HIGHWAY 150 E,GALESBURG,KNOX,IL,NA,ANTIMONY COMPOUNDS,326
61254BPNCXHIGHW,TYSON FRESH MEATS INC - JOSLIN IL,NICKEL,   7440-02-0,7440020,Y,Y,Y,HWY 92 & I-88 28424 38TH AVE N,HILLSDALE,ROCK ISLAND,IL,NA,NICKEL,311
60101VRNPR905SW,DAY INTERNATIONAL CHEMICAL PRODUCTS DIV,ETHYLBENZENE,    100-41-4,100414,N,Y,N,905 S WESTWOOD AVE,ADDISON,DUPAGE,IL,NA,ETHYLBENZENE,325
61938GNRLL1501S,GENERAL ELECTRIC CO,ACETONE,     67-64-1,67641,N,N,N,1501 S 19TH ST,MATTOON,COLES,IL,NA,ACETONE,335
60648KLYTB6666W,OAKLEY INDUSTRIES,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,6666 W HOWARD ST,NILES,COOK,IL,NA,CHROMIUM,331
62568RCHRDNORTH,ADM,N-HEXANE,    110-54-3,110543,N,Y,N,RTE 48 N,TAYLORVILLE,CHRISTIAN,IL,NA,N-HEXANE,311
61639DRSSR2301N,KOMATSU AMERICA CORP,COPPER,   7440-50-8,7440508,N,N,N,2300 NE ADAMS ST,PEORIA,PEORIA,IL,NA,COPPER,333
60641MBRPL3100N,AMBER PLATING WORKS INC,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,3100 N TRIPP AVE,CHICAGO,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60507CTRPLRT31B,CATERPILLAR INC,BARIUM COMPOUNDS,N040,N040,N,N,N,BOX 348 RT 31S,AURORA,KENDALL,IL,NA,BARIUM COMPOUNDS,333
62839MNWXC14IND,SHERWIN-WILLIAMS CO,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,14 INDUSTRIAL PARK,FLORA,CLAY,IL,NA,DICHLOROMETHANE,325
60131DYNCR11230,GRUPO EUROCIR DYNACIRCUITS PLANT,COPPER COMPOUNDS,N100,N100,N,N,N,11230 ADDISON ST,FRANKLIN PARK,COOK,IL,NA,COPPER COMPOUNDS,334
60639PRKVW4931W,PARKVIEW METAL PRODUCTS,TOLUENE,    108-88-3,108883,N,Y,N,4931 W ARMITAGE,CHICAGO,COOK,IL,NA,TOLUENE,332
60639HLNCR4401W,UNILEVER HPC USA,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,4401 W NORTH AVE,CHICAGO,COOK,IL,NA,CERTAIN GLYCOL ETHERS,325
60915CRWNC1035E,CROWN BEVERAGE PACKAGING,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,1035 E N ST,BRADLEY,KANKAKEE,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",332
61265MLNPN54002,ENGINEERED POLYMER SOLUTIONS INC D/B/A VALSPAR COATINGS,NICKEL COMPOUNDS,N495,N495,N,Y,Y,5400 23RD AVE,MOLINE,ROCK ISLAND,IL,NA,NICKEL COMPOUNDS,325
61021DXNMR1914W,ST MARYS CEMENT INC - DIXON PLANT,LEAD,   7439-92-1,7439921,Y,Y,Y,1914 WHITE OAK LN,DIXON,LEE,IL,NA,LEAD,327
61327LTVSTRTS18,ARCELORMITTAL HENNEPIN,LEAD COMPOUNDS,N420,N420,N,Y,Y,10726 STEEL DR,HENNEPIN,PUTNAM,IL,NA,LEAD COMPOUNDS,325
61821HDSNT342NM,HUDSON TECHNOLOGIES CO,2 2-DICHLORO-1 1 1-TRIFLUOROETHANE,    306-83-2,306832,N,N,N,3402 N MATTIS AVE,CHAMPAIGN,CHAMPAIGN,IL,NA,2 2-DICHLORO-1 1 1-TRIFLUOROETHANE,325
62959STHRN11543,SOUTHERN ILLINOIS POWER COOPERATIVE,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,N150,N,Y,N,11543 LAKE OF EGYPT RD,MARION,WILLIAMSON,IL,NA,DIOXIN AND DIOXIN-LIKE COMPOUNDS,2211
62401QBCRW420WE,QG LLC,1 2 4-TRIMETHYLBENZENE,     95-63-6,95636,N,N,N,420 W IND US TRIAL AVE,EFFINGHAM,EFFINGHAM,IL,NA,1 2 4-TRIMETHYLBENZENE,323
60411RXNRD415EA,CHEMREX INC,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,415 E 16TH ST,CHICAGO HEIGHTS,COOK,IL,NA,CERTAIN GLYCOL ETHERS,325
61125RCKNL53091,ROCKNEL FASTENER INC,METHANOL,     67-56-1,67561,N,Y,N,5309 - 11TH ST,ROCKFORD,WINNEBAGO,IL,NA,METHANOL,332
61244CSHXX1100T,CNH AMERICA LLC,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,1100 THIRD ST,EAST MOLINE,ROCK ISLAND,IL,NA,CHROMIUM,333
60660MTLMS5725N,METALMASTERS,ALUMINUM (FUME OR DUST),   7429-90-5,7429905,N,N,N,5725 N RAVENSWOOD AVE,CHICAGO,COOK,IL,NA,ALUMINUM (FUME OR DUST),331
60410CLMNC23247,INTERSTATE CHEMICAL CO INC,CYCLOHEXANE,    110-82-7,110827,N,N,N,23247 W EAMES ST,CHANNAHON,WILL,IL,NA,CYCLOHEXANE,4246
60435CPNRG10IND,APEX MATERIAL TECHNOLOGIES LLC,NITRATE COMPOUNDS,N511,N511,N,N,N,10 INDUSTRY AVE,JOLIET,WILL,IL,NA,NITRATE COMPOUNDS,325
61032MDRNP701SH,MODERN PLATING CORP,CHLORINE,   7782-50-5,7782505,N,Y,N,701 S HANCOCK AVE,FREEPORT,STEPHENSON,IL,NA,CHLORINE,332
61103SPCLT2801H,SPECIALTY SCREW CORP,LEAD COMPOUNDS,N420,N420,N,Y,Y,2801 HUFFMAN BLVD,ROCKFORD,WINNEBAGO,IL,NA,LEAD COMPOUNDS,332
60191CTLRH959AE,EATON ELECTRICAL,COPPER,   7440-50-8,7440508,N,N,N,959 AEC DR,WOOD DALE,DUPAGE,IL,NA,COPPER,335
61021DNLDS815PR,DONALDSON CO DIXON ILLINOIS,DIISOCYANATES,N120,N120,N,Y,N,815 PROGRESS DR,DIXON,LEE,IL,NA,DIISOCYANATES,333
60639CNTNN1819N,SILGAN CLOSURES LLC #35,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,1819 N MAJOR AVE,CHICAGO,COOK,IL,NA,XYLENE (MIXED ISOMERS),332
60434LCNTYROUTE,TOYAL AMERICA INC,ISOPROPYL ALCOHOL (MANUFACTURING STRONG-ACID PROCESS ONLY NO SUPPLIER),     67-63-0,67630,N,N,N,17401 S BROADWAY,LOCKPORT,WILL,IL,NA,ISOPROPYL ALCOHOL (MANUFACTURING STRONG-ACID PROCESS ONLY NO SUPPLIER),325
61244JHNDRHIGHW,JOHN DEERE FNDY  EAST MOLINE,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,HWY 84 & 14TH AVE,EAST MOLINE,ROCK ISLAND,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",331
60521BLSTX1800S,BLISTEX INC,ZINC COMPOUNDS,N982,N982,N,N,N,1800 SWIFT DR,OAK BROOK,DUPAGE,IL,NA,ZINC COMPOUNDS,325
61443HYSTR2000K,BOMAG AMERICAS INC,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,2000 KENTVILLE RD,KEWANEE,HENRY,IL,NA,XYLENE (MIXED ISOMERS),333
62239DCRTV1610D,AMERICAN DECORATIVE SURFACES INC,TOLUENE,    108-88-3,108883,N,Y,N,1610 DESIGN WAY,DUPO,ST CLAIR,IL,NA,TOLUENE,323
60123DCNDH740TO,HENKEL ADHESIVES CORP,TOLUENE,    108-88-3,108883,N,Y,N,740 TOLLGATE RD,ELGIN,KANE,IL,NA,TOLUENE,325
60432MRCNS927CO,BIRMINGHAM STEEL CORP JOLIET ILLINOIS STEEL DIV,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,927 COLLINS ST,JOLIET,WILL,IL,NA,CHROMIUM,331
61364PLYMT1209E,PLYMOUTH TUBE CO,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,1209 E 12TH ST,STREATOR,LIVINGSTON,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",331
60651MCCRP901KI,AMCO A LEGGETT & PLATT CO,NICKEL COMPOUNDS,N495,N495,N,Y,Y,901 N KILPATRICK AVE,CHICAGO,COOK,IL,NA,NICKEL COMPOUNDS,337
60131MRCNS3615W,UNITED ELECTRONICS CORP,COPPER,   7440-50-8,7440508,N,N,N,3615 WOLF RD,FRANKLIN PARK,COOK,IL,NA,COPPER,334
60076HDGCR7247N,LAMBENT TECHNOLOGIES CORP,PHENOL,    108-95-2,108952,N,Y,N,7247 N CENTRAL PARK AVE,SKOKIE,COOK,IL,NA,PHENOL,325
60076TFNSH8225N,ATA FINISHING CORP,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,8225 N KIMBALL AVE,SKOKIE,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60608JXDHS1314W,AJAX ADHESIVES INDUSTRIES INC,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,1314 W 21ST ST,CHICAGO,COOK,IL,NA,1 1 1-TRICHLOROETHANE,325
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,ETHYLENE THIOUREA,     96-45-7,96457,Y,Y,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,ETHYLENE THIOUREA,562
61401DMRLDMONMO,MAYTAG GALESBURG REFRIGERATION PRODUCTS,MANGANESE,   7439-96-5,7439965,N,Y,N,1801 MONMOUTH BLVD,GALESBURG,KNOX,IL,NA,MANGANESE,335
60609WRCPC3617A,WM WRIGLEY JR CO WRICO PACKAGING DIV,TOLUENE,    108-88-3,108883,N,Y,N,3617 S ASHLAND AVE,CHICAGO,COOK,IL,NA,TOLUENE,323
60018DLXCH1600E,DELUXE CHECK PRINTERS INC,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,1600 E TOUHY AVE,DES PLAINES,COOK,IL,NA,DICHLOROMETHANE,323
60901MRTLL550NO,ESSEX SPECIALTY PRODUCTS INC,TOLUENE,    108-88-3,108883,N,Y,N,550 N HOBBIE AVE,KANKAKEE,KANKAKEE,IL,NA,TOLUENE,325
61834FBRTQ3650S,FIBERTEQ LLC,METHANOL,     67-56-1,67561,N,Y,N,3650 SOUTHGATE DR,DANVILLE,VERMILION,IL,NA,METHANOL,327
60410DWCHMI55AR,DOW CHEMICAL JOLIET SITE,NITRAPYRIN,   1929-82-4,1929824,N,N,N,26332 S FRONTAGE RD W,CHANNAHON,WILL,IL,NA,NITRAPYRIN,326
60517CHMPN1840I,CHAMPION PACKAGING & DISTRIBUTING INC,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,1840 INTERNATIONALE PKWY,WOODRIDGE,DUPAGE,IL,NA,ETHYLENE GLYCOL,325
62040HDTMN10NOR,HEIDTMAN STEEL PRODUCTS INC,MANGANESE,   7439-96-5,7439965,N,Y,N,10 NORTHGATE INDUSTRIAL DR,GRANITE CITY,MADISON,IL,NA,MANGANESE,332
6093WNRTHN22NRT,ONE EARTH ENERGY LLC,MANGANESE,   7439-96-5,7439965,N,Y,N,202 N JORDAN DR,GIBSON CITY,FORD,IL,NA,MANGANESE,325
6010WCHMST5FRNT,CHEMSTATION,PERACETIC ACID,     79-21-0,79210,N,N,N,50 FRONTIER WAY,BENSENVILLE,COOK,IL,NA,PERACETIC ACID,325
60185RCNCL675WE,CLARIANT,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,675 WEGNER DR,WEST CHICAGO,DUPAGE,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),325
61727THRLLRRNOR,TRINITY STRUCTURAL TOWERS INC PLT 8495,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,RT 51 N,CLINTON,DE WITT,IL,NA,CHROMIUM,332
60525STRKY9600W,B-B CHEMICAL CORP.,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,9600 W OGDEN AVE,LA GRANGE,COOK,IL,NA,ETHYLENE GLYCOL,325
62448MRNCR6725N,NEWTON ENERGY CENTER,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,6725 N 500TH ST,NEWTON,JASPER,IL,NA,XYLENE (MIXED ISOMERS),2211
62914BRKRT36THS,BURKART FOAM INC,TOLUENE-2 4-DIISOCYANATE,    584-84-9,584849,Y,Y,N,36TH & SYCAMORE,CAIRO,ALEXANDER,IL,NA,TOLUENE-2 4-DIISOCYANATE,326
6123WPTRTR11PAT,PATRIOT RENEWABLE FUELS LLC DBA CHS INC,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,101 PATRIOT WAY,ANNAWAN,HENRY,IL,NA,FORMALDEHYDE,325
60007TPYPR1375L,TOPY PRECISION MANUFACTURING INC,NICKEL,   7440-02-0,7440020,Y,Y,Y,1375 LUNT AVE,ELK GROVE VILLAGE,COOK,IL,NA,NICKEL,332
60131DYNCR11230,GRUPO EUROCIR DYNACIRCUITS PLANT,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,11230 ADDISON ST,FRANKLIN PARK,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",334
61639DRSSR2301N,KOMATSU AMERICA CORP,TOLUENE,    108-88-3,108883,N,Y,N,2300 NE ADAMS ST,PEORIA,PEORIA,IL,NA,TOLUENE,333
62060DMNDP5CAIN,DIAMOND PLATING CO INC,LEAD,   7439-92-1,7439921,Y,Y,Y,5 CAINE DR,MADISON,MADISON,IL,NA,LEAD,332
60617LTVST11600,LTV STEEL COMPANY,MERCURY COMPOUNDS,N458,N458,N,Y,Y,11600 S BURLEY AVENUE,CHICAGO,COOK,IL,NA,MERCURY COMPOUNDS,331
60104HFRMB941CE,FRAMBURG,TRICHLOROETHYLENE,     79-01-6,79016,Y,Y,Y,941 CERNAN DR,BELLWOOD,COOK,IL,NA,TRICHLOROETHYLENE,335
60438BCHMC2700E,NB COATINGS INC,BIS(2-ETHYLHEXYL) ADIPATE,    103-23-1,103231,N,N,N,2701 E 170TH ST,LANSING,COOK,IL,NA,BIS(2-ETHYLHEXYL) ADIPATE,325
60914LBMMT1115E,NUCOR GRATING - FISHER & LUDLOW INC,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,1115 EAST 5000N ROAD,BOURBONNAIS,KANKAKEE,IL,NA,CHROMIUM,339
62526DMCRN4666F,ADM DECATUR COMPLEX,MERCURY COMPOUNDS,N458,N458,N,Y,Y,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,MERCURY COMPOUNDS,311
60064BBTTL1400N,ABBVIE-NORTH CH ICAGO FACILITY,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,1401 SHERIDAN RD,NORTH CHICAGO,LAKE,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",325
61109DYNBR1310S,FPM PLATING LLC (DBA FPM-D B METAL FINISHING),ZINC COMPOUNDS,N982,N982,N,N,N,1310 SAMUELSON RD,ROCKFORD,WINNEBAGO,IL,NA,ZINC COMPOUNDS,332
61109LCCNS5110F,ACUMENT GLOBAL TECHNOLOGIES ELCO CONSTRUCTION PRODUCTS,ZINC COMPOUNDS,N982,N982,N,N,N,5110 FALCON RD,ROCKFORD,WINNEBAGO,IL,NA,ZINC COMPOUNDS,332
60504BRKLC780MC,BRK BRANDS INC,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,780 MCCLURE RD,AURORA,KANE,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",335
60072MRTNT5005B,ROHM & HAAS CHEMICALS LLC,CHLORINE,   7782-50-5,7782505,N,Y,N,5005 BARNARD MILL RD,RINGWOOD,MCHENRY,IL,NA,CHLORINE,325
62549PPGNDELWIN,FUYAO GLASS ILLINOIS INC,LEAD COMPOUNDS,N420,N420,N,Y,Y,2768 ELWIN RD,DECATUR,MACON,IL,NA,LEAD COMPOUNDS,327
60607NVRSL1201W,UNIVERSAL METAL FINISHING,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,1201 W LAKE ST,CHICAGO,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
6134WNDPND121EB,INDEPENDENCE TUBE CORPORATION - MARSEILLES DIV,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,1201 BROADWAY ST,MARSEILLES,LA SALLE,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),331
60439STLLMNEWAV,AUBURN STEEL CO LEMONT DIV,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,NEW AVE & CECO RD,LEMONT,WILL,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),331
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,1 2-DICHLOROETHYLENE,    540-59-0,540590,N,N,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,1 2-DICHLOROETHYLENE,562
60612NTNLN2819W,NATIONAL INTERCHEM CORP,METHANOL,     67-56-1,67561,N,Y,N,2819 W LAKE ST,CHICAGO,COOK,IL,NA,METHANOL,325
60188CRCTN341ST,VIKTRON LP  VIKTRON CAROL STREAM (DBA),"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,341 ST PAUL,CAROL STREAM,DUPAGE,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",334
61832PLSTC1303E,THYSSENKRUPP CRANKSHAFT CO LLC,STYRENE,    100-42-5,100425,Y,Y,N,1303 E VOORHEES ST,DANVILLE,VERMILION,IL,NA,STYRENE,326
60007LCNDS1201P,LA-CO INDUSTRIES INC,PHTHALIC ANHYDRIDE,     85-44-9,85449,N,Y,N,1201 PRATT BLVD,ELK GROVE VILLAGE,COOK,IL,NA,PHTHALIC ANHYDRIDE,339
60633FRDMT12600,FORD MOTOR CO CHICAGO ASSEMBLY,LEAD COMPOUNDS,N420,N420,N,Y,Y,12600 S TORRENCE AVE,CHICAGO,COOK,IL,NA,LEAD COMPOUNDS,336
60499DRSHR7200S,DRESHER INC,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,7200 S MASON,BEDFORD PARK,COOK,IL,NA,DICHLOROMETHANE,337
61832GMCXXI74AT,GENERAL MOTORS CORP POWERTRAIN DIV,COPPER,   7440-50-8,7440508,N,N,N,I-74 AT G ST,DANVILLE,VERMILION,IL,NA,COPPER,331
60650NTNLC1400S,CHICAGO CASTINGS CO,NAPHTHALENE,     91-20-3,91203,N,Y,N,1400 S LARAMIE AVE,CICERO,COOK,IL,NA,NAPHTHALENE,331
6262WMCPNN143BR,MACOUPIN ENERGY,MERCURY,   7439-97-6,7439976,N,Y,Y,14300 BRUSHY MOUND RD,CARLINVILLE,MACOUPIN,IL,NA,MERCURY,2121
